title,id,genres,keywords
Infinite Lives: The Road to E3,37542,['Documentary'],['road movi']
Journey's End,37543,"['War', 'Drama']","['world war i', 'alcohol', 'based on play or mus', 'trench', '1910']"
Charlie Brown's Christmas Tales,37556,"['Animation', 'Comedy', 'Family']",['short film']
Five Minutes to Live,37560,"['Crime', 'Thriller']","['small town', 'crime scen', 'killer']"
St Trinian's 2: The Legend of Fritton's Gold,37565,"['Comedy', 'Adventure']","['treasure hunt', ""girls' boarding school"", 'sequel', 'based on com', 'pirat']"
Fall,37567,"['Drama', 'Romance']","['poetri', 'supermodel', 'cab driv', 'extramarital affair']"
Death Machines,37571,['Action'],"['martial art', 'assassin', 'zombi']"
The Revenge of Dr. X,37579,"['Science Fiction', 'Horror']","['mad doctor', 'killer pl']"
Christopher Strong,37581,['Drama'],"['infidel', 'scavenger hunt', 'love affair', 'pre-cod', 'woman director']"
Sleeping Dogs,37582,"['Action', 'Thriller', 'Drama']","['civil war', 'based on novel or book', 'new zealand', 'dystopia']"
Herb & Dorothy,37583,['Documentary'],['woman director']
Bruce Lee: A Warrior's Journey,37588,['Documentary'],"['martial art', 'behind the scen', 'east asian lead']"
Dust Devils,37589,['Documentary'],"['desert scientist', 'visual art', 'artist', 'rave', 'carniv', 'arts and cultur', 'folk festiv', 'artwork', 'art', 'music festiv', 'drug']"
Burning Man: Voyage in Utopia,37591,['Documentary'],"['visual art', 'artist', 'arts and cultur', 'artwork', 'art', 'drug']"
Invisible Empire: A New World Order Defined,37592,['Documentary'],"['new world ord', 'conspiracy theori']"
Lone Star,37593,"['Western', 'Action', 'Adventure', 'History']","['texa', 'senat', 'shootout', 'texan']"
The New American Century,37595,['Documentary'],"['terror', 'iraq war', '9/11']"
Boy on a Dolphin,37596,"['Romance', 'Adventure', 'Drama']","['dive', 'dolphin', 'based on novel or book', 'greek', 'diver', 'art deal', 'greek island', 'statu']"
Burning Man: Beyond Black Rock,37597,['Documentary'],"['cultur', 'art']"
Butch and Sundance: The Early Days,37598,['Western'],"['wyom', 'outlaw', 'prequel', 'gunfight', '19th centuri']"
The Last Voyage,37605,['Action'],"['epic', 'explos', 'trap']"
Valmont,37606,"['Drama', 'Romance']","['paris, fr', 'based on novel or book', '18th centuri']"
Some Kind of Hero,37607,"['Comedy', 'Drama']",['prisoner of war']
The New Centurions,37608,"['Crime', 'Drama', 'Action']","['los angeles, california', 'rookie cop', 'lapd']"
The Cheetah Girls 2,37609,"['Comedy', 'Drama', 'Family', 'Music', 'TV Movie']","['spain', 'based on novel or book', 'music festiv', 'sequel', 'summer vac', 'girl group', 'based on young adult novel']"
The Geisha Boy,37610,['Comedy'],"['geisha', 'magician']"
Basil,37613,"['Drama', 'Romance']",['woman director']
Cover Up,37615,['Mystery'],"['noir', 'murder', 'christma']"
Palookaville,37616,"['Comedy', 'Crime']","['robberi', 'dysfunctional famili']"
The Asphyx,37618,"['Fantasy', 'Horror', 'Science Fiction']","['experi', 'supernatur']"
The Jodorowsky Constellation,37621,['Documentary'],"['movie busi', 'comic book', 'biographi', 'film and cinema']"
Alien Underworld,37624,['Documentary'],['woman director']
St. Ives,37626,"['Action', 'Crime', 'Thriller']","['based on novel or book', 'swimming pool', 'mysteri', 'shootout', 'gunfight', 'writer', 'machine gun', 'beverly hil']"
The Little Prince,37627,"['Science Fiction', 'Fantasy', 'Family', 'Music']","['princ', 'pilot', 'music', 'little boy', 'planet', 'desert']"
Madame Curie,37631,"['Drama', 'Romance']","['biographi', 'physicist', 'laboratori', 'radioact']"
The Order,37632,"['Adventure', 'Action', 'Comedy']","['martial art', 'terrorist', 'crusad', 'car crash', 'artifact', 'attack', 'religious fanatic', 'action hero', '11th centuri']"
Witness to Murder,37635,"['Crime', 'Drama', 'Thriller']","['noir', 'strangul', 'witness to murd']"
High Art,37636,"['Drama', 'Romance']","['new york c', 'photograph', 'heroin', 'exploit', 'career', 'magazin', 'photographi', 'addict', 'love', 'lesbian relationship', 'drug', 'lgbt', 'intern', 'woman director', 'lesbian rom', 'lesbian']"
There's Always Tomorrow,37637,"['Drama', 'Romance']","['horseback rid', 'old flam']"
Depeche Mode: One Night in Paris,37639,"['Music', 'Documentary']",[]
Chet Baker: Let's Get Lost,37640,"['Music', 'Documentary']","['jazz', 'jazz singer or musician', 'music', 'historical figur', 'drug']"
All the Kind Strangers,37644,"['Horror', 'Thriller', 'TV Movie']","['vietnam veteran', 'dog', 'held capt', 'orphan']"
The Harbortown Bobber,37648,['Documentary'],['motorcycl']
Nothing Sacred,37650,"['Comedy', 'Drama', 'Romance']","['new york c', 'newspap', 'report', 'screwball comedi', 'vermont']"
The Old Swimmin' Hole,37654,['Drama'],"['widow', 'lawyer']"
Anthony Adverse,37658,"['Action', 'Drama', 'Romance']","['itali', 'africa', 'epic', 'love', 'debt', 'orphan']"
When You're Strange,37659,"['Documentary', 'Music']","['california', 'poet', 'trial', 'rock band', 'dying young']"
The Railway Children,37662,"['Drama', 'Family', 'Comedy']","['countrysid', 'northern england', 'railway car', 'father', 'yorkshir', 'children', 'family relationship', 'teenage girl', 'rural area', 'missing person', 'railway st']"
Wake,37665,"['Comedy', 'Drama', 'Romance']","['loss of loved on', 'roommat', 'funer', 'engag', 'woman director']"
"Same Time, Next Year",37672,"['Comedy', 'Drama', 'Romance']","['hotel room', 'based on play or mus', 'extramarital affair', 'polyamori', 'middle ag']"
Screaming Mimi,37679,['Thriller'],['b movi']
36 Hours,37684,"['Drama', 'Thriller', 'War']","['europ', 'world war ii', 'interrog', 'mind gam']"
Super 8,37686,"['Thriller', 'Science Fiction', 'Mystery']","['1970', 'secret', 'alien', 'train crash', 'duringcreditssting']"
3 A.M.,37687,['Horror'],"['horror', 'based on a true stori']"
Bread and Roses,37691,"['Comedy', 'Drama']","['polit', 'janitor']"
The Admiral Was a Lady,37692,"['Comedy', 'Romance']","['wave', 'ex soldi']"
Adventures of Gallant Bess,37693,"['Action', 'Drama', 'Romance', 'Western']",['hors']
Proud,37694,['Drama'],['woman director']
Fear X,37696,"['Thriller', 'Mystery', 'Horror']","['depress', 'hallucin', 'shopping mal', 'murder', 'surreal', 'photograph', 'surveil', 'security guard', 'criminal investig', 'cctv', 'neo-noir']"
The Roaring Twenties,37698,"['Crime', 'Drama', 'Thriller']","['prohibition era', 'gangster']"
36 Hours to Kill,37699,"['Drama', 'Romance']",['hideout']
Splice,37707,"['Horror', 'Thriller', 'Science Fiction']","['experi', 'dna', 'genet', 'genetic engin']"
Wild Things: Foursome,37708,"['Crime', 'Drama', 'Mystery']","['group sex', 'bisexu', 'high school stud', 'death']"
The Tourist,37710,"['Action', 'Thriller', 'Romance']","['paris, fr', 'hotel', 'false ident', 'undercover ag']"
X-Men: Pryde of the X-Men,37713,"['Animation', 'Action', 'TV Movie']","['self-discoveri', 'based on com', 'superhero team', 'x-men']"
The Muse,37718,"['Fantasy', 'Comedy']",['screenwrit']
A Night at the Opera,37719,"['Comedy', 'Music']","['opera', 'cross dress', 'marx broth']"
The Hiding Place,37720,['Drama'],['holland']
Waking the Dead,37722,"['Mystery', 'Drama', 'Romance']","['new york c', 'based on novel or book', '1970', 'polit', 'politician', 'priest', 'elect', 'death', '1980']"
Illegal Entry,37723,"['Action', 'Thriller']","['undercov', 'smuggl', 'noir']"
Skyfall,37724,"['Action', 'Adventure', 'Thriller']","['spi', 'secret ag', 'sociopath', 'killer', 'art galleri', 'british secret servic', 'booby trap', 'komodo dragon']"
It's a Boy Girl Thing,37725,"['Comedy', 'Fantasy', 'Romance']","['interview', 'high school', 'love', 'neighbor', 'curs', 'school', 'teenag', 'popular', 'body-swap', 'teen comedi', 'homecom', 'public humili']"
Easy A,37735,['Comedy'],"['small town', 'lie', 'high school', 'coming of ag', 'school', 'loss of virgin', 'female protagonist', 'teen movi', 'high school stud', 'teen comedi', 'intellig', 'duringcreditssting', 'small town girl', 'rumor', 'pretend relationship', 'gay friend']"
Take Out,37736,['Drama'],['woman director']
Everybody Loves Donald,37740,"['Animation', 'Comedy', 'Family']",[]
Hidden Homicide,37742,"['Mystery', 'Crime']","['writer', 'british noir']"
Rocketship X-M,37744,['Science Fiction'],['space travel']
Beyond Sherwood Forest,37746,"['Action', 'Adventure', 'Fantasy']","['robin hood', 'arrow']"
Looking for Mr. Goodbar,37749,"['Drama', 'Thriller']",[]
Fraggle Rock - Dance Your Cares Away,37751,['Family'],['puppetri']
"Classic Albums : Sex Pistols - Never Mind The Bollocks, Here's The Sex Pistols",37756,"['Music', 'Documentary']","['punk rock', 'retrospect', 'anarchi']"
Never Sleep Again: The Elm Street Legacy,37757,['Documentary'],"['movie busi', 'behind the scen', 'special effect']"
Four Dimensions,37758,"['Documentary', 'Drama']",[]
Evergrey: A Night To Remember,37759,['Music'],[]
The Last Tycoon,37774,"['Drama', 'Romance']",['produc']
"Bianco, rosso e Verdone",37775,['Comedy'],['itali']
The Wiggles - Wiggledancing Live in Concert,37785,"['Family', 'Music']",['kid']
Sex and the City 2,37786,"['Comedy', 'Drama', 'Romance']","['female friendship', 'vacat', 'travel', 'american abroad', 'manhattan, new york c']"
Alice Cooper: Live at Montreux 2005,37787,['Music'],"[""rock 'n' rol"", 'heavy met', 'concert']"
Fear House,37792,['Horror'],"['hous', 'curs']"
Ghosts,37793,"['Music', 'Horror']","['music', 'music video', 'pop mus']"
One Track Mind,37798,"['Action', 'Adventure', 'Comedy', 'Drama']",['sport']
The Social Network,37799,['Drama'],"['based on novel or book', 'hacker', 'harvard univers', 'based on a true stori', 'hack', 'historical fict', 'twin', 'frat parti', 'arrog', 'legal drama']"
Attack of the Super Monsters,37809,['Animation'],"['stop mot', 'distant futur', 'dinosaur']"
Shadow,37813,"['Horror', 'Thriller']",['body mutil']
The Allnighter,37818,"['Comedy', 'Romance']",['woman director']
Death in Brunswick,37820,"['Comedy', 'Crime', 'Drama']","['waitress', 'restaur', 'australia', 'greek', 'death']"
Killers,37821,"['Action', 'Comedy', 'Thriller', 'Romance']",['assassin']
Gilbert Gottfried: Dirty Jokes,37823,['Comedy'],['stand-up comedi']
De Punt,37824,"['Documentary', 'Drama']","['hijack', 'train']"
Bruce Springsteen and the E Street Band : Live in New York City,37826,['Music'],"['guitar', 'saxophon', 'music', 'concert']"
Tell Your Children,37833,"['Crime', 'Drama']","['opium', 'drug addict', 'drug traff', 'drug deal', 'exploit', 'propaganda', 'hallucin', 'murder', 'marijuana', 'drug', 'cult film', 'psychotron']"
Knight and Day,37834,"['Action', 'Comedy']","['spi', 'airport', 'gas stat', 'garag', 'pilot', 'chase', 'secret ag', 'rope', 'exploding build', 'boy geniu', 'duringcreditssting']"
The Exterminator,37835,"['Action', 'Thriller', 'Crime', 'Drama']","['new york c', 'rape', 'vietnam', 'gangster', 'weapon', 'vigilant', 'reveng', 'gore', 'b movi', 'tortur', 'prostitut', 'violenc', 'ex soldi']"
Blood Beach,37843,"['Science Fiction', 'Horror', 'Comedy']","['beach', 'monster', 'sand', 'spoof']"
French Roast,37845,['Animation'],"['business man', 'coffee shop', 'cafe', 'homeless man']"
Mister Roberts,37853,"['Comedy', 'Drama', 'Family', 'War']","['world war ii', 'navi']"
Don's Plum,37857,['Drama'],"['diner', 'los angeles, california']"
D.C. Sniper,37860,"['Action', 'Crime', 'Thriller']","['kill', 'presid', 'brainwash']"
Valhalla Rising,37861,"['Adventure', 'Drama', 'Action', 'Fantasy']","['vike', 'hell', 'mute', 'escap', 'brutal', 'violenc', 'slave', 'starvat', 'warrior']"
Intruder,37862,['Horror'],"['schizophrenia', 'clown', 'halloween']"
Running on Empty,37863,"['Action', 'Drama']","['love triangl', 'speed', 'sport', 'race', 'automobil', 'road movi']"
Buried Alive,37865,"['TV Movie', 'Horror', 'Thriller']","['poison', 'buried al', 'love affair']"
Sting: The Brand New Day Tour: Live From The Universal Amphitheatre,37874,['Music'],"['concert', 'pop mus']"
Big Country: Final Fling,37879,"['Documentary', 'Music']",[]
Tears For Fears: Scenes from the Big Chair,37884,['Music'],"['interview', 'music video']"
Tears For Fears - Going To California,37893,['Music'],"['jazz', 'music', 'altern', 'concert film', 'new wav', 'alternative rock']"
Motörhead: Stage Fright,37896,['Music'],"[""rock 'n' rol"", 'heavy met', 'music', 'concert', 'live']"
The Way,37897,"['Action', 'Adventure']",['freedom']
Hell's Kitchen,37900,"['Crime', 'Drama']","['new york c', 'convict']"
The Crater Lake Monster,37901,"['Horror', 'Science Fiction']","['lake', 'water monst', 'giant monst']"
The Devil's Men,37904,"['Drama', 'Horror']","['tourist', 'priest', 'minotaur', 'demon', 'satanic cult']"
5 Against the House,37911,"['Drama', 'Action', 'Thriller']","['casino', 'noir', 'heist']"
Honkytonk Man,37917,"['Drama', 'Comedy', 'Western']","['based on novel or book', 'oklahoma', 'great depress', 'tuberculosi', '1930']"
An American Rhapsody,37920,"['Drama', 'Family']","['hungarian', 'famili', 'woman director']"
In Harm's Way,37921,"['War', 'Drama']","['pearl harbor', 'military servic', 'naval offic', 'military offic', 'admir', 'second ch', 'militari', 'second ch']"
Unconditional Love,37922,"['Drama', 'Comedy', 'Thriller']","['london, england', 'chicago, illinoi', 'suspicion of murd', 'housewif', 'pop star', 'funer', 'celebr', 'gay interest', 'divorced woman', 'murder investig', 'gay coupl', 'gay']"
Last Embrace,37923,"['Thriller', 'Mystery', 'Romance']","['spi', 'obsess', 'paranoia', 'suspicion', 'niagara fal', 'murder', 'hitchcockian']"
Sweeney Todd,37924,"['Drama', 'Horror', 'Thriller', 'Music']",['barber']
"Abraxas, Guardian of the Universe",37926,"['Adventure', 'Science Fiction', 'Action']","['new york c', 'wormhol', 'polic', 'stripper', 'alien', 'canuxploit']"
Fortress,37929,"['Horror', 'Thriller']","['based on novel or book', 'underground', 'kidnap', 'cave', 'australia', 'elementary school', 'reveng', 'surviv', 'teacher', 'school', 'outback', 'australian outback']"
MacGruber,37931,"['Action', 'Adventure', 'Comedy']","['aftercreditssting', 'duringcreditssting']"
Flicka 2,37932,"['Adventure', 'Drama']","['countrysid', 'horseback rid', 'hors', 'ranch', 'teenag']"
One Dark Night,37935,['Horror'],"['telekinesi', 'mind control', 'reanim', 'super pow', 'initi', 'living dead', 'mausoleum']"
Happy Birthday to Me,37936,"['Drama', 'Horror', 'Thriller', 'Mystery']","['birthday', 'birthday parti', 'psychopath', 'murder', 'slasher', 'video nasti']"
Stranger in Our House,37938,"['Horror', 'TV Movie', 'Mystery']","['witch', 'based on novel or book', 'obsess', 'hors', 'voodoo', 'animal attack', 'possess', 'car accid', 'summer', 'teenag', 'demon', 'housekeep', 'catfight', 'witchcraft', 'occult', 'small commun']"
City of Fear,37942,"['Drama', 'Thriller']","['heroin', 'escaped convict', 'noir', 'escap']"
Eureka,37943,"['Drama', 'Action', 'Thriller']","['island', 'greed', 'wealth']"
The Lazarus Child,37944,['Drama'],['intrigu']
The Lion in Winter,37945,"['Drama', 'History', 'TV Movie', 'Romance']","['royal famili', 'heir to the thron', 'envi', 'historical drama', 'success', 'british monarchi', '12th centuri']"
Charlie St. Cloud,37950,"['Drama', 'Romance']","['sibling relationship', 'based on novel or book', 'sail', 'ghost', 'young adult']"
The Breaking Point,37954,"['Crime', 'Drama']","['california', 'mexico', 'based on novel or book', 'fish', 'illegal immigr', 'fisherman', 'noir']"
A Walk to Beautiful,37955,['Documentary'],"['africa', 'complicated birth', 'woman director']"
The House Across the Bay,37956,['Drama'],"['husband wife relationship', 'gangster']"
Morcheeba: From Brixton to Beijing,37957,['Music'],"['concert', 'concert film']"
Immortals,37958,"['Fantasy', 'Action', 'Drama']","['poison', 'armi', 'zeu', 'minotaur', 'spear', 'labyrinth', 'ancient greec']"
The Million Eyes of Sumuru,37960,"['Action', 'Adventure', 'Crime']","['based on novel or book', 'hong kong']"
The Incredible Journey,37969,"['Adventure', 'Family']","['cat', 'bear', 'dog']"
Bet Your Life,37971,"['TV Movie', 'Action', 'Thriller']","['bet', 'motor sport', 'man hunt']"
The Black Cat,37977,"['Horror', 'Drama', 'Fantasy']","['witch', 'cat', 'film in film', 'murder', 'evil']"
The Trials Of Darryl Hunt,37985,['Documentary'],['woman director']
Phantom Lady,37992,"['Crime', 'Drama', 'Mystery']","['falsely accus', 'noir']"
Permanent Vacation,37997,['Drama'],"['new york c', 'saxophon', 'drifter', 'mental il']"
The Abominable Snowman,38006,"['Adventure', 'Horror']","['himalaya', 'expedit', 'mystic', 'yeti', 'cryptozoolog', 'cult film', 'monasteri', 'hammer horror', 'mountain climb', 'avalanch']"
Planet of Dinosaurs,38020,"['Science Fiction', 'Thriller', 'Action']","['alien planet', 'dinosaur', 'planet', 'astronaut', 'space explor']"
The Young in Heart,38023,['Comedy'],"['london, england', 'sports car', 'fiancé', 'puppi', 'love', 'train crash', 'car salesman', 'last will and testa', 'redempt', 'mansion', 'conscienc', 'old ladi', 'grifter', 'riviera']"
Mandingo,38027,"['History', 'Action', 'Romance', 'Drama']","['bare knuckle box', 'slaveri', 'interracial relationship']"
Chain Letter,38033,"['Horror', 'Thriller']","['kill', 'friendship', 'teenag', 'maniac', 'threat']"
The Locket,38042,['Drama'],"['secret', 'noir', 'wed']"
Shag,38043,"['Comedy', 'Drama']","['beach', 'danc', 'summer', 'boyfriend', 'woman director']"
Depth Charge,38044,['Action'],"['u boat', 'underwater scen']"
Appointment with a Shadow,38045,['Crime'],"['noir', 'report', 'alcohol']"
Retrograde,38046,"['Action', 'Science Fiction']","['spacecraft', 'time travel', 'infect', 'lethal viru']"
The Wild Stallion,38048,"['Action', 'Adventure', 'Drama', 'Family', 'Western']","['hors', 'ranch']"
The Adjustment Bureau,38050,"['Science Fiction', 'Thriller', 'Romance']","['hotel', 'dancer', 'hat', 'senat', 'futur', 'honesti', 'plan', 'kiss', 'speech', 'marriag', 'politician', 'alon', 'fate', 'foot chas', 'political campaign', 'destini', 'based on short stori']"
Normal,38051,['Drama'],"['mother', 'adulteri', 'autism', 'brother', 'father', 'teacher', 'student', 'parol', 'anger', 'car']"
Please Vote for Me,38052,['Documentary'],"['competit', 'china', 'elect', 'kid', 'candid']"
Megamind,38055,"['Animation', 'Action', 'Comedy', 'Family', 'Science Fiction']","['saving the world', 'date', 'prison', 'secret ident', 'fish', 'gun', 'dna', 'mayor', 'anti hero', 'rain', 'museum', 'one-sided lov', 'serum', 'superhero', 'anthropomorph', 'report', 'duringcreditssting']"
"Big House, U.S.A.",38059,"['Action', 'Thriller', 'Crime']","['ransom', 'prison escap']"
The Lorax,38060,"['Animation', 'Family', 'TV Movie']",['short film']
Salvage,38065,['Horror'],"['time loop', 'brutal death', 'killer', 'death']"
Boat,38069,['Drama'],"['boat', 'smuggl', 'dark comedi']"
Earthworm Tractors,38070,['Comedy'],['salesman']
Going the Distance,38073,"['Comedy', 'Drama', 'Romance']","['new york c', 'san francisco, california', 'waitress', 'newspap', 'airplan', 'writer', 'masturb', 'phone sex', 'intern', 'woman director']"
Red Dust,38077,['Drama'],"['prostitut', 'infidel', 'plantat', 'based on play or mus', 'pre-cod', 'romantic triangl']"
Homesick,38078,['Music'],['metal']
Alex Agnew: More Human Than Human,38085,['Comedy'],['dutch cabaret']
Mystery Team,38087,"['Comedy', 'Crime', 'Mystery', 'Thriller']","['detect', 'cocain', 'male friendship', 'strip club', 'toilet', 'friend', 'parodi', 'murder', 'spoof', 'bike']"
Just Wright,38093,"['Comedy', 'Drama', 'Romance']",['woman director']
One Rat Short,38094,['Animation'],"['experi', 'rat', 'short film']"
Last Summer,38096,['Drama'],"['beach', 'long island', 'love', 'friend', 'seagul', 'coming of ag', 'summer', 'teenag', 'cruelti', 'violenc', 'drug', 'teenage sexu']"
The Right to Live,38101,['Drama'],"['chess', 'opera', 'airplane crash']"
The Clouded Yellow,38103,"['Crime', 'Drama', 'Mystery']","['liverpool', 'noir', 'british noir', 'british secret servic', 'butterfli']"
The Star Packer,38107,"['Action', 'Adventure', 'Drama', 'Western']","['niec', 'cowboy', 'frontier justic']"
Tidal Wave: No Escape,38108,"['Action', 'Science Fiction', 'Thriller']","['tsunami', 'disast']"
Beastly,38117,"['Drama', 'Fantasy', 'Romance']","['based on novel or book', 'love', 'beautiful woman', 'curs', 'teenag', 'popular', 'tutor', 'teenage rom', 'modern fairy tal', 'based on young adult novel']"
Zombies of Mora Tau,38120,"['Adventure', 'Fantasy', 'Horror']","['africa', 'diamond', 'treasur', 'shipwreck', 'voodoo', 'treasure hunt', 'murder', 'crypt', 'zombi', 'underwat', 'swamp']"
Stevie Wonder: Live at Last,38121,['Music'],['concert']
Tales from the Script,38124,['Documentary'],"['screenwrit', 'write', ""writer's block"", 'hollywood']"
Curse of the Fly,38125,"['Horror', 'Science Fiction']","['england', 'canada', 'experi', 'mutant', 'teleport', 'sequel', 'mad scientist', 'scientist', 'disfigur']"
Return of the Fly,38126,"['Drama', 'Horror', 'Science Fiction']","['experi', 'fly the insect']"
Martin Lawrence: You So Crazy,38129,['Comedy'],['stand-up comedi']
Those Who Whisper,38131,"['Drama', 'Thriller']",['woman director']
Vicious Lips,38134,"['Comedy', 'Horror', 'Music', 'Science Fiction']","['space', 'band']"
The End,38136,"['Comedy', 'Documentary']","['skateboard', 'sport']"
A Fork in the Road,38138,"['Comedy', 'Crime']","['kidnap', 'murder', 'escap', 'convict']"
World Gone Wild,38141,"['Action', 'Science Fiction']","['post-apocalyptic futur', 'dystopia', 'drought']"
Robert Schimmel: Unprotected,38145,['Comedy'],['stand-up comedi']
"Oh, God! Book II",38147,"['Fantasy', 'Comedy']","['god', 'divorced par']"
"Oh, God! You Devil",38148,['Comedy'],[]
Heartless,38150,"['Drama', 'Horror', 'Thriller']","['gangster', 'pact with the devil']"
It Started in Naples,38151,"['Comedy', 'Romance', 'Drama']","['island', 'nightclub', 'custody battl', 'naples, itali']"
The Spikes Gang,38152,"['Action', 'Western']","['runaway', 'gunshot wound', 'theft']"
Shadow Conspiracy,38153,"['Action', 'Thriller']",['the white hous']
Wishmaster 4: The Prophecy Fulfilled,38157,['Horror'],"['wheelchair', 'hell', 'sequel', 'death']"
The Brain,38158,['Documentary'],"['biolog', 'scienc', 'anatomi']"
Bernard and Doris,38163,"['Comedy', 'Drama', 'TV Movie']","['butler', 'orchid', 'alcohol', 'rich', 'heiress', 'estat']"
Eat Pray Love,38167,"['Drama', 'Romance']","['itali', 'chang', 'love', 'travel', 'female protagonist', 'india', 'divorc', 'around the world']"
Anastasia,38171,"['Drama', 'History', 'Romance']","['ident', 'amnesia', 'exil', 'biographi', 'princess', 'assumed ident', '1920']"
Prince - Sign o' the Times,38178,"['Music', 'Documentary']",['concert film']
DC Showcase: The Spectre,38180,"['Animation', 'Crime', 'Mystery', 'Fantasy']","['dc comic', 'superhero']"
Ambush,38183,['Action'],['short film']
Hostage,38185,"['Action', 'Adventure']",[]
The Sunchaser,38191,"['Drama', 'Crime']",['kidnap']
Unthinkable,38199,"['Drama', 'Thriller']","['psychological thril', 'violenc', 'videotap']"
Framed,38201,"['Action', 'Crime', 'Thriller']","['based on novel or book', 'cop-kil', 'police corrupt', 'frame up', 'political corrupt', 'innocent man']"
Logan's War: Bound by Honor,38202,"['Action', 'Adventure', 'TV Movie']","['chicago, illinoi', 'martial art', 'gangster', 'vigilant', 'reveng', 'organized crim', 'retribut', 'action hero']"
The Young Cycle Girls,38211,"['Drama', 'Action']","['teenage girl', 'motorcycle gang', 'on the road']"
The Art of the Tactical Carbine,38212,"['Documentary', 'Action', 'War']","['assault rifl', 'guid']"
On a Clear Day You Can See Forever,38222,"['Comedy', 'Drama', 'Music', 'Fantasy', 'Romance']","['hypnosi', 'music']"
Harriet the Spy,38223,"['Comedy', 'Drama', 'Family']","['spi', 'secret', 'nanni', 'notebook', 'binocular', 'woman director']"
Wild America,38225,"['Family', 'Adventure']","['camp', 'colorado', 'wolf', 'allig', 'wilder', 'brother', 'biographi', 'anim', 'naturalist', '1960']"
Moonbase,38226,['Science Fiction'],"['prison escap', 'space', 'moon bas', 'astronaut']"
Hackers Wanted,38229,"['Action', 'Thriller', 'Documentary']","['patriot', 'computer program', 'arrest', 'comput', 'court', 'outlaw', 'terror']"
"What's Up, Hideous Sun Demon",38231,"['Comedy', 'Science Fiction']","['monster', 'spoof']"
Undisputed III: Redemption,38234,"['Action', 'Thriller']","['prison', 'showdown', 'shotgun', 'fight', 'prison cel', 'champion', 'fighter', 'blood splatt', 'beat', 'jail', 'tournament', 'brutal', 'jail cel']"
Robo Warriors,38237,"['Action', 'Adventure', 'Science Fiction']","['futurist', 'giant robot']"
On Sight,38239,"['Adventure', 'Documentary']","['climb', 'rock climb']"
First Ascent,38240,['Documentary'],"['sport', 'mountain climb', 'mountain']"
The Players,38241,"['Documentary', 'Adventure']","['sport', 'climb', 'boulder', 'rock climb']"
Fatty Finn,38243,"['Family', 'Comedy']","['australia', 'based on com']"
Casa de los Babys,38244,['Drama'],"['adopt', 'female friendship', 'children', 'orphan', 'south america']"
Servants of Twilight,38246,"['Horror', 'Thriller']","['single par', 'based on novel or book', 'anti-christ', 'religious cult']"
Grizzly II: Revenge,38258,"['Horror', 'Music', 'Thriller']","['panic', 'concert', 'sequel', 'bear', 'wild anim']"
Voodoo Island,38260,['Horror'],"['voodoo', 'zombi', 'native peopl', 'tropical island', 'south pacif', 'man eating pl']"
Voodoo Woman,38261,"['Science Fiction', 'Horror']","['monster', 'expedit', 'voodoo', 'murder', 'jungl', 'creatur', 'witch doctor']"
Voyage of the Rock Aliens,38265,"['Science Fiction', 'Comedy']","['music', 'high school', 'alien', 'spoof', 'chainsaw']"
War-Gods of the Deep,38267,"['Adventure', 'Fantasy', 'Science Fiction']","['underwat', 'lost world']"
War of the Colossal Beast,38269,"['Horror', 'Science Fiction']","['suicid', 'post traumatic stress disord', 'mexico', 'radiat', 'sequel', 'los angeles, california', 'electrocut', 'las vega', 'disfigured fac', 'observatori']"
Calling Dr. Death,38273,"['Mystery', 'Thriller']","['b movi', 'radio seri']"
Seven Girlfriends,38274,"['Comedy', 'Romance']",['ex-girlfriend']
The Informant,38275,"['Action', 'War', 'Thriller']","['based on novel or book', 'terror', 'ira (irish republican army)']"
Nocturne,38279,"['Crime', 'Drama', 'Mystery']","['detect', 'compos', 'noir', 'police detect']"
Atomic Rulers,38281,"['Action', 'Science Fiction']","['superhero', 'alien invas']"
Jack Dee Live And Uncut,38287,['Comedy'],['stand-up comedi']
Educating Rita,38291,"['Drama', 'Comedy']","['hairdress', 'literature professor', 'based on play or mus', 'univers', 'alcohol']"
Purely Belter,38294,"['Comedy', 'Drama']","['football (soccer)', 'theft', 'bank robberi', 'newcastle upon tyn']"
BBC Horizon: Is Everything We Know About The Universe Wrong?,38297,['Documentary'],['univers']
The Visual Bible: Matthew,38298,"['Drama', 'History']",['christian']
The Japanese Wife,38301,"['Drama', 'Romance']",['woman director']
You Again,38303,"['Comedy', 'Romance']","['sibling relationship', 'marriag', 'bulli', 'rivalri', 'bulli', 'wed', 'humili', 'sister-in-law', 'duringcreditssting']"
92 in the Shade,38314,"['Comedy', 'Drama']","['florida', 'fish', 'feud', 'drifter']"
Zookeeper,38317,"['Comedy', 'Romance', 'Family']","['zoo', 'anthropomorph', 'scientist', 'monkey', 'duringcreditssting']"
Your Highness,38319,"['Comedy', 'Adventure', 'Fantasy']","['kidnap', 'traitor', 'virgin', 'princ', 'princess', 'reveng', 'minotaur', 'knight', 'dragon', 'wed', 'king', 'sword and sorceri']"
Priest,38321,"['Horror', 'Action', 'Thriller']","['vampir', 'crucifixion', 'post-apocalyptic futur', 'dystopia', 'vampire hunt', 'niec']"
"Big Mommas: Like Father, Like Son",38322,"['Crime', 'Comedy', 'Action']","['undercov', 'fbi', 'sequel', 'disguis', 'imperson', 'duringcreditssting']"
